,zip,sector,fullTimeEmployees,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,fax,industry,address2,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,underlyingSymbol,quoteType,symbol,underlyingExchangeSymbol,headSymbol,messageBoardId,uuid,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,lastDividendDate,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,impliedSharesOutstanding,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,logo_url
1,201301,Basic Materials,,"National Fertilizers Limited produces and sells urea products, industrial products, and bio-fertilizers in India. It operates through Own Fertilizers, Fertilizers Trading, and Other Products & Services segments. The company offers Kisan urea for various types of crops, as well as for foliar sprays; neem coated urea and bentonite sulphur products; bio-fertilizers, including rhizobium, phosphate and zinc solubilizing bacteria, and azetobactor that are used to supplement chemical fertilizers, as well as to maintain soil fertility; and industrial products comprising nitric acid dilute, ammonium nitrate, anhydrous ammonia, and sodium nitrite and nitrate under the Kisan brand name, as well as certified seeds under the Kisan Beej brand name. The company also trades in compost products; and agrochemicals/pesticides comprising insecticides, herbicides, and fungicides, as well as potassium chloride, diammonium phosphate, and nitro phosphate. National Fertilizers Limited was incorporated in 1974 and is based in Noida, India.",Noida,91 12 0241 2294,India,[],http://www.nationalfertilizers.com,1,"A-11, Sector-24",91 12 0241 2397,Agricultural Inputs,District- Gautam Budh Nagar,0.07932,0.01986,0.23552,70206603264,-0.071,0.05316,9469599744,132,buy,28118500000,66300923904,132,50.6,,1.075,0.03453,1,132,83.316,0.11729,132,1011500032,17831200768,119390003200,1.018,INR,243.232,0.854,2,NSI,NATIONAL FERTI.LTD,National Fertilizers Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,NFL.NS,,,finmb_8809159,2d9d98c2-5a5c-3311-a9fc-acc60fb47eeb,in_market,,0.613,,7.731,,,,,490577984,,,,21.538,,,,1617148800,0.11885,2370800128,4.83,,,2.349336,0.7589,1680220800,,1617148800,,,251213305,,73211281408,2,,,,,,,,0.20791729,,,,,,,,,,,50.55,50.55,59.32825,0,0,,51.9,,826925,50.55,55.751,0,50.55,,826925,,,,1584576000,,,50.1,INR,10.476191,1022929,,,,24823244800,,,1169449,50.1,0,0,1022929,73.7,,,33.35,0,False,,0,51.9,50.6,https://logo.clearbit.com/nationalfertilizers.com
1,400057,Basic Materials,859,"Navin Fluorine International Limited manufactures and sells specialty fluorochemicals in India and internationally. The company offers refrigerants to OEMs, service technicians, and equipment owners under the Mafron brand name for use in various applications, including window and split room air conditioners, chillers, packaged air conditioners, commercial and industrial refrigeration units, intermediate for API's, fluoropolymer resins, domestic and industrial refrigerators, and mobile air conditioning. It also provides inorganic fluoride products, such as ammonium bifluoride, potassium fluoride, sodium fluoride, potassium fluorotitanate, potassium fluoroborate, hexafluorophosphoric acid, and HF pyridine and HF urea complex products that are used in various industries comprising oil and gas, stainless steel, pharmaceutical and agrochemicals, abrasives, electronics, and solar energy. In addition, the company offers various specialty fluoro intermediates consisting of boron trifluoride gas and adducts for use in pharmaceutical, crop protection, hydrocarbon, and fragrance applications. Further, it provides contract research and manufacturing services for custom chemical syntheses of fluorinated compounds in the pharmaceuticals, agro chemicals, and specialty chemicals industries; and basic research, library syntheses, process development, scale up, and batch manufacturing services, as well as custom synthesis services. The company also exports its products. The company was founded in 1967 and is headquartered in Mumbai, India.",Mumbai,91 22 6650 9999,India,[],https://www.nfil.in,1,Sunteck Centre,91 22 6650 9800,Chemicals,"2nd Floor 37/40, Subhash Road Vile Parle (East)",0.25291002,0.19285,0.5325,1577442944,0.063,0.22292,3315575040,,none,6330532000,-174871376,,3831.6,-0.069,3.654,0.09521,,,1.813,0.15579,,4863880192,312654016,13109899264,98.243,INR,264.779,2.416,,NSI,NAVIN FLUORINE INT,Navin Fluorine International Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,NAVINFLUOR.NS,,,finmb_8405592,700c96cc-a733-304c-bc68-9f1ef51a4074,in_market,,14.123,,55.841,0.4850875,,,,49545100,,,,348.231,,,,1617148800,0.38267,2528248064,51.01,5,0.22927392,11.003042,0.32365,1680220800,,1632960000,,,33442679,0.580872,185146572800,2,,1500422400,5:1,,1635724800,,-0.068,14.471693,,,,,,,,,,,3780.2,3785,3449.064,0.0021162902,0.2156,,3879,,304153,3780.2,3625.996,8,3785,,304153,,,10,1635724800,,,3765.05,INR,41.69859,262352,,,,189722443776,,,264040,3765.05,0,0,262352,4212.75,,0.71,2217.4,0,False,0.0028,0,3879,3831.6,https://logo.clearbit.com/nfil.in
1,400021,Communication Services,83,"Nazara Technologies Limited operates a gaming and sports media platform in India and internationally. The company operates through Gamified Early Learning, esports, Freemium, Telco Subscription, and Skill Based Real Money Gaming segments. It offers interactive gaming, e-Sports, and gamified early learning eco-systems. The company also engages in the provision of subscription/download of games/other contents. In addition, it owns various IPs, including World Cricket Championship and CarromClash in mobile games; Kiddopia in gamified early learning; Nodwin and Sportskeeda in eSports and eSports media; and Halaplay and Qunami in skill-based, fantasy, and trivia games. Nazara Technologies Limited was incorporated in 1999 and is based in Mumbai, India.",Mumbai,91 22 4033 0800,India,[],https://www.nazara.com,1,"51-55, Maker Chamber III",91 22 2281 0606,Electronic Gaming & Multimedia,Nariman Point,0.16072,0.054109998,0.85111,735059968,0.178,0.114020005,826920000,,none,4000040000,,,2376.25,-0.607,3.218,,,,0.432,,,4313999872,38000000,5145070080,141.38,INR,172.717,3.035,,NSI,Nazara Technologies Ltd,Nazara Technologies Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,NAZARA.NS,,,finmb_24368595,8c34c973-f303-3da2-8ae1-0b35c5960638,in_market,,13.636,,84.84,0.4926194,,,,32530200,,,,224.982,,,,1617148800,0.12965,278380000,9.099,,0.22927392,10.561956,0.57706,1680220800,,1632960000,,,16205770,,70155927552,2,,,,,,,-0.588,14.067762,,,,,,,,,,,2314.55,2315,1948.745,,0,,2380,,66552,2314.55,2495.513,,2315,,66552,,,,,,,2270,INR,13201.389,36439,,,,72379621376,,,316956,2270,0,,36439,3356,,,1432,0,False,,,2380,2376.25,https://logo.clearbit.com/nazara.com
1,122002,Consumer Defensive,7747,"NestlÃ© India Limited manufactures and sells food products in India. It provides milk products and nutrition, including dairy whitener, condensed and UHT milk, yoghurt, maternal and infant formula, baby food, and health care nutrition products; prepared dishes and cooking aids, such as noodles, sauces, seasonings, pasta, and cereals; powdered and liquid beverages comprising instant coffee and tea, and ready to drink beverages; and confectionery products consisting of bar countlines, tablets, and sugar confectionery products. The company also offers vending and food services. It also exports its products. The company was incorporated in 1959 and is headquartered in Gurugram, India.",Gurugram,91 12 4394 0000,India,[],http://www.nestle.in,1,NestlÃ© House,91 12 4238 9399,Packaged Foods,"Jacaranda Marg, 'M' Block DLF City Phase II",0.22971001,0.15751,0.57426,26249699328,0.14,0.20718999,32248600576,,none,75572000000,9920924672,,19321.35,0.107,1.802,0.22442,,,6.754,0.97920996,,22153400320,1511200000,140385796096,229.769,INR,1455.989,1.038,,NSI,NESTLE INDIA,Nestlé India Limited,Asia/Kolkata,IST,True,19800000,,EQUITY,NESTLEIND.NS,,,finmb_877826,12d28da0-1b60-3bd0-9b1f-2bb8edb342e9,in_market,,12.33,,53.678,,,,,96415696,,,,209.441,,,,1609372800,0.13351,22112299008,223.945,,,92.252,0.62867,1672444800,,1625011200,,,35802168,-0.077365,1731025174528,2,,837388800,3:2,,,,0.107,13.269729,,,,,,,,,,,19503.2,19402.2,18149.977,0.010254728,0.9811,,19498.8,,59838,19503.2,19207.332,200,19402.2,,59838,,,286,1619654400,,,19137,INR,86.27721,75443,,,,1862881378304,,,59780,19137,0,0,75443,20609.15,,1,16002.1,0,False,0.015700001,0,19498.8,19321.35,https://logo.clearbit.com/nestle.in
1,400013,Communication Services,,"Network18 Media & Investments Limited operates as a media and entertainment company in India. The company engages in television, digital content, filmed entertainment, ticketing and live, print, mobile content, and allied businesses. It operates business news channels, such as CNBC-TV18, CNBC Awaaz, and CNBC Bajar; general news channels, including CNN News18, News18 India, News18 International, and News18; and regional news channels comprising News18 network. The company also operates Hindi general entertainment channels consisting of Colors, Colors Rishtey, Rishtey Cineplex, MTV India, and MTV Beats; English entertainment channels, such as VH1, Comedy Central, and Colors Infinity; and regional entertainment channels consisting of Colors Kannada, Colors Super, Kannada Cinema, Colors Bangla, Colors Marathi, Colors Gujarati, Colors Oriya, and Colors Tamil. In addition, it operates kids entertainment channels comprising Nickelodeon, Sonic, Nick Jr., and Nick HD+; factual entertainment and lifestyle channels, such as HistoryTV18 and FYI TV18; VOOT, a Viacom18's video-on-demand platform; filmed entertainment channels, such as Viacom18 Motion Pictures; and IndiaCast, a content asset monetization channel, as well as integrated network solutions. Further, the company operates digital content websites, including MoneyControl, News18, CNBCTV18.com, In.com, and Firstpost, as well as bookmyshow.com, an online ticketing platform; and TopperLearning, a premier K-12 content, delivery, and assessment service provider. Additionally, it publishes Forbes India, Overdrive, Better Photography, and Better Interiors magazines; and produces films and TV shows. The company was formerly known as Network18 Fincap Private Limited and changed its name to Network18 Media & Investments Limited in December 2007. Network18 Media & Investments Limited was incorporated in 1996 and is based in Mumbai, India. Network18 Media & Investments Limited operates as a subsidiary of Reliance Industries Limited.",Mumbai,91 22 4001 9000,India,[],http://www.nw18.com,1,Empire Complex,,Broadcasting,"First Floor 414, Senapati Bapat Marg Lower Parel",0.16913,0.00686,0.41794997,13455500288,-0.034,0.13793,7958000128,195,underperform,19665200000,9335987200,195,74.6,,0.902,0.04808,1,195,66.992,0.15652001,195,5476700160,25229699072,47051100160,5.319,INR,45.185,0.426,4,NSI,NETWORK 18 MEDIA,Network18 Media & Investments Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,NETWORK18.NS,,,finmb_30445840,,in_market,,2.268,,13.412,,,,,1035360000,,,,5.308,,,,1617148800,0.02849,322800000,0.31,,,14.054257,0.83538,1680220800,,1617148800,,,169515279,0.869105,106729996288,2,,,,,,,,1.4369787,,,,,,,,,,,72.2,72.2,53.04375,,0,,77,,1714660,72.2,75.228,,72.2,,1714660,,,,1202947200,,,72.2,INR,50.507786,2267295,,,,78154686464,,,3456241,72.2,0,0,2267295,96.7,,,34.5,0,False,,0,77,74.6,https://logo.clearbit.com/nw18.com
1,400093,Consumer Cyclical,2939,"Nilkamal Limited, together with its subsidiaries, manufactures and sells plastic products primarily in India. It operates in two segments, Plastics; and Lifestyle Furniture, Furnishings and Accessories. The company offers various material handling products, including plastic crates and pallets, insulated ice boxes and fish tubs, waste management tools, road safety products, hospitality solutions, aquaculture fish cages, manhole chambers, ripening solutions, material handling equipment, and metal shelving and racking systems. It also provides homewares and accessories, and ready furniture's; plastic chairs and mattresses; and polyproplyne structured boards, which is used in construction, automotive, steelworks, furniture, F&B, advertising, dÃ©cor, and logistics industries for protection, packaging, printing, and paneling. As of March 31, 2021, the company operated 27 retail stores under the @home brand name, as well as 15 Nilkamal furniture Ideas stores. The company sells its products through retail stores, dealers' outlets and institutions, and online shopping sites. It also exports its products to approximately 30 countries. Nilkamal Limited was founded in 1934 and is headquartered in Mumbai, India.",Mumbai,91 22 4235 8888,India,[],http://www.nilkamal.com,1,Nilkamal House,91 22 2681 8080,"Furnishings, Fixtures & Appliances","Plot 77/78 Road No. 13/14, MIDC Andheri (East)",0.110769995,0.061529998,0.42887002,,0.959,0.0838,2584498944,,none,9040318000,,,2315.65,,,,,,20.182,,,1076967936,2301583872,23331258368,72.171,INR,1564.408,,,NSI,NILKAMAL LTD,Nilkamal Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,NILKAMAL.NS,,,finmb_12704490,1326870a-8ccc-3fb8-9e87-c86ca1a8abf3,in_market,,1.748,,15.778,,,,,14922500,,,,763.602,,,,1617148800,0.19378,1435633024,75.68,,,3.032535,0.64789003,1680220800,,1625011200,,,4044154,0.756852,40779005952,2,,,,,,,,1.4810725,,,,,,,,,,,2325.85,2343.3,2338.7654,0.0064492547,0.051999997,,2343.3,,8941,2325.85,2530.565,15,2343.3,,8941,,,15,1627430400,,,2295,INR,30.59791,2641,,,,34555285504,,,10900,2295,0,0,2641,3180,,0.83,1371.05,0,False,0.0057,0,2343.3,2315.65,https://logo.clearbit.com/nilkamal.com
1,400013,Financial Services,705,"Nippon Life Asset Management Limited is a publicly owned investment manager. The firm launches and manages equity and fixed income mutual funds for its clients. It also manages exchange traded funds for its clients. The firm invests in the public equity, fixed income and commodity markets. Nippon Life Asset Management Limited was previously known as Reliance Nippon Life Asset Management Limited. Nippon Life Asset Management Limited was founded on February 24, 1995 and is based in Mumbai, India.",Mumbai,91 22 3303 1000,India,[],https://www.reliancemutual.com/AboutUs/CompanyProfile/Pages/Reliance-Nippon-Life-Asset-Management-Limited.aspx,1,"Tower A, 4th Floor",91 22 3303 7662,Asset Management,Peninsula Business Park Ganapatrao Kadam Marg Lower Parel (West),0.65086997,0.49772,0.82128996,5392399872,0.319,0.64925003,10121400320,315,buy,11448400000,6629649920,435,366.25,0.44,2.401,0.18903999,15,422.53,,0.25331,480,3504900096,0,15550600192,5.641,INR,25.072,2.293,2.5,NSI,NIPPON L I A M LTD,Nippon Life India Asset Management Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,NAM-INDIA.NS,,,finmb_26954639,0592f863-29c3-308a-8eed-62a1c422d28d,in_market,,14.407,,22.135,0.20735121,,,,621667008,,,,53.216,,,,1617148800,0.85669,7739800064,12.272,3.5,0.22927392,6.8823285,0.03603,1680220800,,1632960000,,,154928361,0.503216,224038551552,2,,,,,1636329600,,0.471,15.60765,,,,,,,,,,,370.35,372,384.374,0.021601187,0.7105,,375.2,,476259,370.35,422.641,8,372,,476259,,,10,1623283200,,,365,INR,33.600918,770977,,,,226676146176,,,1090155,365,0,,770977,476.45,,,270,0,False,0.0257,,375.2,366.25,https://logo.clearbit.com/reliancemutual.com
1,400063,Real Estate,,"Oberoi Realty Limited, together with its subsidiaries, engages in real estate development and hospitality businesses in India. The company develops residential, commercial, retail and social infrastructure projects. It also leases office and retail spaces. In addition, the company engages in the hotel operations comprising sale of rooms, food and beverages, and allied services; and provision of property management services. Oberoi Realty Limited was incorporated in 1998 and is headquartered in Mumbai, India.",Mumbai,91 22 6677 3333,India,[],http://www.oberoirealty.com,1,Commerz,91 22 6677 3334,Real Estate—Development,"3rd Floor Intl. Business Park, Oberoi Gdn City Off Western Express Hwy, Goregaon (E.)",0.48738,0.36016998,0.56599,7025099776,0.284,0.46730998,10003900416,,none,11617500000,-5908874752,,855.05,0.143,3.246,0.05151,,,16.371,0.082150005,,2432999936,15338000384,20525799424,6.692,INR,56.445,0.189,,NSI,OBEROI REALTY LTD,Oberoi Realty Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,OBEROIRLTY.NS,,,finmb_40128492,d92172e4-6d9f-336b-8ec3-733dc3f4d811,in_market,,11.482,,23.559,,,34.21,,363601984,,,,257.704,,,,1617148800,0.26062,7392900096,20.33,,,3.3179538,0.67705,1680220800,,1617148800,,,117364914,0.954102,235677286400,2,,,,,,,0.143,15.199843,,,,24.994154,,,,,,,849.6,851,707.79175,0.0023540491,0,,877.7,,1403396,849.6,927.805,2,851,,1403396,,,,1565740800,,,850.8,INR,42.058533,1977838,,,,311988944896,,,2118942,850.8,0,0,1977838,1051.9,,,490,0,False,,0,877.7,855.05,https://logo.clearbit.com/oberoirealty.com
1,110070,Energy,,"Oil and Natural Gas Corporation Limited explores for, develops, and produces crude oil and natural gas in India and internationally. It operates through Exploration and Production, and Refining & Marketing segments. The company also engages in the refining and marketing of petroleum products; transportation of oil and natural gas; and production of liquefied petroleum gas, ethane/propane, naphtha, superior kerosene oil, low sulphur high stock, aviation turbine fuel, and high speed diesel. In addition, it generates electric power through 726 megawatts (MW) gas based power project in Tripura; 51 MW wind power project in Surajbari, Gujarat; and 102 MW wind power project in Rajasthan, as well as generates solar power through a total installed capacity of 23 MW. The company was incorporated in 1993 and is based in New Delhi, India.",New Delhi,91 11 2675 4073,India,[],http://www.ongcindia.com,1,Deendayal Urja Bhawan,91 11 2612 9081,Oil & Gas Integrated,"Plot No. 5A- 5B, Nelson Mandela Road Vasant Kunj",0.15152,0.04506,0.46943,472013897728,0.496,0.066360004,546338209792,,none,1692634600000,90971004928,,145.9,,0.756,0.02856,,,51.091,0.09133001,,191719997440,1239454449664,3605723086848,15.249,INR,286.706,0.287,,NSI,OIL & NATURAL GAS,Oil and Natural Gas Corporation Limited,Asia/Kolkata,IST,True,19800000,,EQUITY,ONGC.NS,,,finmb_882940,4bbe7a6f-a7cd-39fe-bc9a-e211fb881c45,in_market,,0.757,,4.998,,,22.94,,12580299776,,,,167.112,,,,1617148800,0.22049999,162486894592,0.72,,,0.87306714,0.70705,1680220800,,1617148800,,,3681954943,1.059681,2730463592448,2,,1481760000,3:2,,,,,0.5092487,,,,6.3600693,,,,,,,144,144,124.80775,0.012152778,0.1354,,146.85,,18900690,144,153.643,1.75,144,,18900690,,,6.75,1613520000,,,143.15,INR,202.63887,10688607,,,,1836209799168,,,25815383,143.15,0,0,10688607,172.75,,3.99,86.6,0,False,0.0579,0,146.85,145.9,https://logo.clearbit.com/ongcindia.com
1,201301,Energy,6680,"Oil India Limited explores for, develops, and produces crude oil and natural gas in India and internationally. The company operates through Crude Oil, Natural Gas, Liquefied Petroleum Gas (LPG), Pipeline Transportation, and Renewal Energy segments. It is also involved in the transportation of crude oil and natural gas; and production of LPG, as well as in the provision of exploration and production related services. The company owns and operates 1,157 kilometers of cross-country crude oil pipelines; and 13 drilling rigs and 14 work-over rigs, as well as owns 10 crude oil pumping stations and 17 repeater stations in Assam, West Bengal, and Bihar states. It also generates energy through wind and solar power projects. In addition, the company has participating interests in NELP exploration blocks in Mahanadi Offshore, Mumbai Deepwater, Krishna Godavari Deepwater, etc., as well as in various projects in Libya, Gabon, the United States, Nigeria, Sudan, Yemen, Venezuela, Mozambique, Myanmar, Bangladesh, Russia, and Israel. Oil India Limited was founded in 1889 and is based in Noida, India.",Noida,91 12 0241 9000,India,[],http://www.oil-india.com,1,Plot No. 19,91 12 0248 8310,Oil & Gas E&P,Near Film City Sector 16A,0.28508,0.33391,1.07116,,-0.277,-0.0572,24717074432,,none,118913900000,,,215.95,0.254,,,,,47.415,,,44587499520,131209601024,86702997504,41.095,INR,79.954,,,NSI,OIL INDIA LTD,Oil India Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,OIL.NS,,,finmb_13531063,cc3cef68-878a-3412-a3cd-783863edbf0a,in_market,,2.667,,9.354,,,41.25,,1084409984,,,,255.161,,,,1585612800,0.24357,28951300096,26.698,,,0.8463284,0.6654,1648684800,,1609372800,,,363210517,0.988127,231196721152,2,,1522108800,3:2,,,,0.254,2.6998048,,,,5.2351513,,,,,,,218.75,218,167.60225,0.023314286,0.397,,220,,1235540,218.75,224.058,5.1,218,,1235540,,,5.1,1614038400,,,214.2,INR,8.088621,613785,,,,234081173504,,,2111780,214.2,0,0,613785,267.8,,6.35,98.05,0,False,0.0383,0,220,215.95,https://logo.clearbit.com/oil-india.com
